protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
Q9JJW1,25.54921188075797,25.542351594517182,25.10081984463562,0.4415317498815625,0.004376632253812626,0.10145226085853341,2.358859943414198,2.7675249531197097,non significant
P62839,25.63432154258288,25.58669446192501,24.945481702285335,0.6412127596396751,0.0031535441429961474,0.10145226085853341,2.5012010854173035,2.093504645395619,upregulated
P52555,25.674581691569035,25.84100949220642,25.12795770393296,0.7130517882734608,0.004654479585178226,0.10145226085853341,2.3321288701971685,1.981205807611898,upregulated
B2GV54,25.663151240501286,25.80298504010182,24.87900002131619,0.9239850187856291,0.0036798181208148335,0.10145226085853341,2.434173646293472,1.7811741312220333,upregulated
P02770,28.57628958949872,28.771831369302344,27.90920918658104,0.862622182721303,0.004126961464830488,0.10145226085853341,2.384369586293316,1.8261279622382198,upregulated
P83868,26.011970399134658,26.123653557392775,25.00113368061004,1.1225198767827358,0.004900881882344771,0.10145226085853341,2.309725764425556,1.6769539737151233,upregulated
O88767,27.38044717775855,27.279912936888497,26.72512499394041,0.5547879429480886,0.005411469223466522,0.10414704803759253,2.266684807163852,2.2898570151939235,non significant
Q01062,27.49381853537299,27.488893698528827,27.073392793598156,0.4155009049306706,0.005225060547405333,0.10414704803759253,2.2819086726328557,2.952639455712476,non significant
P02650,28.425365034127438,28.66586227104474,27.82556489537806,0.8402973756666796,0.005350563227895065,0.10414704803759253,2.2716004994942587,1.8446381633437912,upregulated
Q63716,27.829505928299646,27.8441635252842,27.08395380322152,0.7602097220626796,0.005221680718828005,0.10414704803759253,2.2821896867624716,1.923291923434956,upregulated
P55260,27.196874592463885,27.38041973618302,27.00442976949108,0.3759899666919395,0.005609102807891863,0.10608941000443749,2.2511065998387716,3.3507620385265415,non significant
P62909,29.13297525304946,29.044409562174362,28.763650834579227,0.28075872759513487,0.006295414415696403,0.10962015260347545,2.200975675798183,8.815788882566396,non significant
Q9JJL4,27.543393381787347,27.82032725060718,26.961255210714253,0.8590720398929257,0.006157401469175659,0.10962015260347545,2.2106025290196234,1.8289869827095253,upregulated
P31647,26.74983284319058,26.87732354456902,25.69940893391551,1.1779146106535094,0.006211127822414715,0.10962015260347545,2.206829533063553,1.6554724533505942,upregulated
P62959,25.034947059166647,25.169874516895202,23.95020463336435,1.2196698835308517,0.006019462810827951,0.10962015260347545,2.2204422643406567,1.6408328489004156,upregulated
Q5PPJ9,27.540805878516537,27.69056097415333,26.772541572927224,0.918019401226104,0.006123412967564071,0.10962015260347545,2.2130064504309317,1.7852047763693326,upregulated
B0BND0,27.861345449059552,27.918675109484422,27.30973819171794,0.6089369177664814,0.0068065967351621,0.11487440951496652,2.167069978921155,2.1569766337027505,upregulated
P70600,30.300230139394433,30.29603856682684,29.585230469730515,0.7108080970963258,0.006776790182937562,0.11487440951496652,2.168975960398493,1.9842303906515684,upregulated
P08461,28.66578672772103,28.637998339426435,28.135751741945185,0.5022465974812498,0.0069434592465820524,0.115408708992432,2.158424109169425,2.4654304697189526,non significant
P26453,28.948654455830443,29.221379011413443,28.518763410982245,0.7026156004311979,0.007052151024570619,0.11546581602916373,2.1516783956870467,1.9955058480758656,upregulated
Q08163,26.881195551556445,26.806910521465536,26.242398264288024,0.5645122571775119,0.0072280106082490865,0.11660481819484189,2.1409812187147774,2.2630319844196314,non significant
Q9ERQ6,25.266927057471342,25.375791511882316,24.79399400564729,0.5817975062350271,0.008523269903631047,0.12635171735517917,2.069393758676768,2.2187837951652307,non significant
P11240,27.10304056456938,27.181439575759963,26.324120107072716,0.8573194686872476,0.008508671397768274,0.12635171735517917,2.070138248336595,1.8304098495730239,upregulated
Q6AYE4,27.267348821536448,27.30461930552438,26.624189487448657,0.6804298180757229,0.008228132336753138,0.12635171735517917,2.084698731967657,2.027992029661133,upregulated
P09606,31.374536121397973,31.636886660532966,30.7509808116216,0.8859058489113671,0.007971195827505108,0.12635171735517917,2.0984765214734726,1.8081162307687322,upregulated
Q9Z1B2,27.2546619759918,27.18220255082923,26.650611131310466,0.5315914195187652,0.00837316099618359,0.12635171735517917,2.07711055825045,2.360340874571182,non significant
Q01986,27.03633599049097,27.01383085229898,26.55564611982825,0.45818473247073044,0.008159012745165489,0.12635171735517917,2.0883623884601255,2.6698476113039473,non significant
Q6AYN4,26.183902522764466,26.154757330358947,25.68815915758874,0.4665981727702082,0.008894925948062024,0.12839123375031633,2.0508576631485673,2.6253701680427186,non significant
P97546,27.196283278450558,27.2726196897806,26.46402972398717,0.8085899657934306,0.008887438363683404,0.12839123375031633,2.0512233981783523,1.87328167416532,upregulated
P40241,26.502960173905674,26.684787029231885,25.568738844129268,1.116048185102617,0.009369074310699516,0.13347888985503079,2.028303316435051,1.6796343107323544,upregulated
Q8VII6,29.75846085952894,29.998080170962023,29.252721487988904,0.7453586829731194,0.009556412573872292,0.1344023665838193,2.0197051089547813,1.94043975971778,upregulated
O35458,27.254801914734777,27.458746540253127,26.424684155889583,1.0340623843635441,0.009951181807534931,0.1344219260851256,2.002125339152484,1.7172177664925556,upregulated
P07632,29.508962410589405,29.588098680511845,29.142063701842034,0.446034978669811,0.010047947072908204,0.1344219260851256,1.9979226612267487,2.7397325618611346,non significant
F1LU71,28.711668690968825,28.79558145089203,28.2494185259546,0.5461629249374305,0.010027966636610512,0.1344219260851256,1.998787119624078,2.3149371507116765,non significant
P02625,27.053664420402065,27.079325623959917,26.731778894006748,0.3475467299531694,0.009989743140023748,0.1344219260851256,2.000445678371059,3.7969372611653625,non significant
P11980,31.099188557717913,31.117975894195823,30.607747632022896,0.5102282621729266,0.010329926292480557,0.13490391836727586,1.985902777307405,2.4348217970404025,non significant
P85969,26.790030211178035,26.911151782020866,26.068456409922973,0.8426953720978929,0.01029758415386064,0.13490391836727586,1.987264650218064,1.842587764006055,upregulated
P51156,24.147244894782677,23.934907518563296,24.67609541078146,-0.7411878922181643,0.010862274987309108,0.14018724307150696,1.9640792068868593,1.9454264383030757,downregulated
P70618,25.31597976495528,25.45521886890222,24.382064242250788,1.0731546266514336,0.011719904236261153,0.1428526105242054,1.9310759369385138,1.6984108179508612,upregulated
Q566C7,28.207735979460477,28.451310240847235,27.552888283363558,0.8984219574836771,0.011228298623542148,0.1428526105242054,1.9496860455538163,1.798934106877269,upregulated
P02091,31.000064469048887,31.158128810325397,30.19582044769771,0.962308362627688,0.011698862477024643,0.1428526105242054,1.931856364234021,1.7567963302089373,upregulated
F1LZW6,28.477833207686622,28.425906329686068,28.171195662031653,0.25471066765441464,0.011495516851926384,0.1428526105242054,1.9394714975662213,,non significant
