protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
Q4FZT9,28.117306281461417,27.811561003631983,28.581853910527872,-0.7702929068958895,0.09900284505900656,0.6177119975122715,1.004352324840093,1.9121628670381359,non significant
P20171,25.324362204610587,25.818694061549333,24.888680567108654,0.9300134944406793,0.0031878534979027542,0.6177119975122715,2.4965016454046536,1.777168438338575,upregulated
P47727,25.865942520494105,26.04272390864071,25.60702848201892,0.43569542662179117,0.012753362555681245,0.6177119975122715,1.8943752939089469,2.8052252658953982,non significant
Q08877,27.51014508872659,27.762421819724214,27.025494758969984,0.7369270607542298,0.002710403472194431,0.6177119975122715,2.566966054990947,1.9506015251226083,upregulated
Q01205,28.52180362952435,28.850211549266174,28.33623744866118,0.5139741006049938,0.08151254162168506,0.6177119975122715,1.0887755650263053,2.4210091923730532,non significant
P21913,29.138608544607333,29.27049157022004,28.900346142574463,0.37014542764557845,0.023291288277623595,0.6177119975122715,1.6328064892931589,3.4278102671293365,non significant
Q5FVI6,28.117268247324592,28.322892415530955,27.98290798593804,0.33998442959291353,0.02283847247665423,0.6177119975122715,1.6413329467109852,3.9550997617977925,non significant
P10111,30.04721435926622,30.22254261008298,29.913020271492964,0.3095223385900141,0.07871978343859631,0.6177119975122715,1.1039161093372838,4.948591640478775,non significant
P97536,29.32441104885539,29.453848840054818,29.0639012210174,0.38994761903741804,0.10940241368806101,0.6177119975122715,0.9609730962855648,3.1887901895358546,non significant
P68136,30.597186645512487,30.912531066536562,30.511874841944806,0.4006562245917564,0.07125763717642675,0.6177119975122715,1.1471685824656734,3.0817075708144763,non significant
Q6VBQ5,24.81819289095551,25.282216770494372,24.49638906584209,0.7858277046522808,0.08094967233682905,0.6177119975122715,1.0917849048178967,1.895773002590169,non significant
Q02253,27.667188356997503,28.015335225262078,27.44227022345242,0.5730650018096561,0.05050316035654585,0.6177119975122715,1.2966814440107788,2.2406162443169544,non significant
Q63538,24.72279843543556,25.034710432031044,24.529594774056363,0.5051156579746809,0.056788702187519795,0.6177119975122715,1.2457380562899358,2.4542379887446697,non significant
P18163,27.63226437767077,27.862953994363988,27.385372957555763,0.4775810368082247,0.011444565875619388,0.6177119975122715,1.9414006766809015,2.5715433265144343,non significant
Q5U1Z2,26.95290946518961,27.314797531660115,26.690512863087836,0.6242846685722796,0.07427631100004682,0.6177119975122715,1.1291496740236402,2.1255739685957855,non significant
Q99MZ8,25.555419053558815,25.390089576854322,25.765870867402025,-0.37578129054770315,0.1101524582594599,0.6177119975122715,0.9580058063061724,3.353409744825252,non significant
P23505,26.834829408080957,27.432071772788486,26.25310168002692,1.178970092761567,0.04388287822092572,0.6177119975122715,1.357704895352749,1.655086906689417,non significant
O35952,26.208705527957147,26.393932251283104,25.82072283752608,0.5732094137570236,0.05850849999320039,0.6177119975122715,1.232781035935197,2.240246738365445,non significant
O88600,27.74479095760064,27.94302624757181,27.678900549793244,0.2641256977785673,0.11061229433626421,0.6177119975122715,0.9561965993816147,,non significant
P09605,26.537071625070705,26.74392226695957,26.183631684807953,0.560290582151616,0.05282357805634977,0.6177119975122715,1.2771721847743245,2.2744963344980498,non significant
Q9JI12,26.63766553786214,26.80751559401774,26.423736111258652,0.38377948275908835,0.008184767116098725,0.6177119975122715,2.0869936732015963,3.2568911632305704,non significant
P62909,29.13297525304946,29.18892038223709,29.044409562174362,0.14451082006272742,0.10744076714220419,0.6177119975122715,0.9688308994045246,,non significant
Q7TP54,28.228208426253957,28.053295996822282,28.283575361226273,-0.23027936440399088,0.08898117535904315,0.6177119975122715,1.0507018619215844,,non significant
B2RZ27,26.88653626157343,27.34931770657721,26.668244032730843,0.6810736738463667,0.05046125926858011,0.6177119975122715,1.297041915796811,2.0270065701781403,non significant
P08010,26.40627078934413,26.795114386109116,25.923124478195728,0.8719899079133882,0.024997272835430254,0.6177119975122715,1.6021073696131323,1.818730049343096,non significant
Q8K586,26.92910661390033,27.09805293587716,26.87576382459578,0.2222891112813805,0.03568707900642589,0.6177119975122715,1.4474889976679284,,non significant
D3ZQL7,27.955056291572046,28.105563061116758,27.802206746843343,0.30335631427341525,0.05878982648692778,0.6177119975122715,1.2306978215915103,5.2857804827165555,non significant
P11730,25.29185596626197,25.50582683922919,24.99906711277176,0.5067597264574317,0.10094696989539147,0.6177119975122715,0.995906712653589,2.4479215674343164,non significant
P08009,28.219477038008723,28.413797628271606,28.00936782819052,0.4044298000810862,0.04936179187708867,0.6177119975122715,1.3066090834114645,3.0469411682591563,non significant
Q08163,26.881195551556445,27.08824595778793,26.806910521465536,0.28133543632239366,0.044500590755853865,0.6177119975122715,1.351634223618967,8.524226259522615,non significant
P48037,30.680582886363982,30.84065987779824,30.588604468349043,0.25205540944919846,0.09678370129662862,0.6177119975122715,1.014197773196971,,non significant
Q66HA8,28.5664422951895,28.673201151576865,28.44283886076309,0.23036229081377613,0.05376618540879186,0.6177119975122715,1.2694907746569528,,non significant
P04041,20.995203516101242,21.13693908388217,20.49111256661202,0.6458265172701481,0.09781842205896751,0.6177119975122715,1.0095793472048864,2.085191789317044,non significant
P01026,30.33831569248841,30.459292548558498,30.16226967302313,0.29702287553536877,0.032199970622929334,0.6177119975122715,1.492144524524837,5.739293198105156,non significant
P55260,27.196874592463885,27.090371793229952,27.38041973618302,-0.29004794295306624,0.06674985959660187,0.6177119975122715,1.175549643468783,6.472203266019319,non significant
Q5HZY2,25.54174976782305,25.83094009675965,25.421769131666867,0.40917096509278394,0.09551829336980962,0.6177119975122715,1.0199134457069134,3.005217391561331,non significant
P21807,27.39243577853209,27.502358613620544,27.18106377927607,0.32129483434447437,0.1086347748352762,0.6177119975122715,0.9640311314544026,4.470370970775112,non significant
P09216,27.099681157084422,27.22132214695796,26.869013846036847,0.35230830092111276,0.006527378356705832,0.6177119975122715,2.1852612128797664,3.7077399217581952,non significant
P97700,28.547249684384518,28.731977084271865,28.32517993521456,0.40679714905730435,0.06369293593030853,0.6177119975122715,1.195908731818612,3.0258447086411553,non significant
P20760,27.253853034871778,27.47217301820324,27.051693691655718,0.42047932654752174,0.02871839651771381,0.6177119975122715,1.5418398124433004,2.913591019206392,non significant
P11348,27.9362983703334,28.063091485624714,27.62209561195365,0.4409958736710635,0.04239509714082721,0.6177119975122715,1.3726843652893916,2.770905577146432,non significant
P00762,28.76115220087866,29.093653600333013,27.923823824751107,1.1698297755819063,0.03573208848329047,0.6177119975122715,1.4469415992394508,1.6584537052868422,non significant
P14408,27.307858689167357,27.539716459337466,27.127321063071747,0.41239539626571897,0.06180091365666039,0.6177119975122715,1.2090051043106524,2.9780069359375543,non significant
P12785,28.435372344703072,28.594777794699397,28.312663770769195,0.2821140239302018,0.009234788780087702,0.6177119975122715,2.034573033379281,8.196557101289255,non significant
P60881,27.256774995114807,27.324758414688663,26.90179955851684,0.4229588561718245,0.021853667365309488,0.6177119975122715,1.660475671605734,2.894846236631046,non significant
P14841,26.783263860183297,27.13977322622195,26.80435744610503,0.3354157801169215,0.049656066706843895,0.6177119975122715,1.304027684200822,4.062352282047034,non significant
Q6Q0N1,27.545720142239876,27.6626543260759,27.476885752609693,0.18576857346620557,0.03823333195109129,0.6177119975122715,1.4175578525193564,,non significant
P38406,26.918391702116153,26.963032650661578,26.74629728666113,0.21673536400044924,0.10296376305612194,0.6177119975122715,0.9873155934866897,,non significant
D3ZAF6,28.307033377514923,28.49344337137103,28.131937357461954,0.3615060139090751,0.026277655934171733,0.6177119975122715,1.5804133780870842,3.5539630356966234,non significant
P97829,26.1452079465593,26.321273265136806,25.856010754869843,0.46526251026696386,0.021600154119147633,0.6177119975122715,1.6655431501057087,2.6322338557476197,non significant
P54921,27.705940106419394,27.883156296112862,27.6208986330894,0.2622576630234619,0.08187841299823068,0.6177119975122715,1.0868305836058996,,non significant
Q62717,29.45925348733879,29.66489774595909,29.37876738422027,0.2861303617388202,0.03002513277045124,0.6177119975122715,1.522515063480532,7.107609517506886,non significant
P09626,27.983932834984124,28.10053514622635,27.81312370430984,0.28741144191650747,0.03172831129058794,0.6177119975122715,1.4985530421982338,6.871222388930357,non significant
P0C5X8,26.498133216386897,26.468033712878153,26.702573920820583,-0.23454020794243036,0.0790455918566727,0.6177119975122715,1.1021223443997374,,non significant
P18666,25.558769911516276,25.315358723036635,25.77995885986017,-0.4646001368235346,0.0564806157522774,0.6177119975122715,1.2481005772473541,2.6356645475781573,non significant
P29314,30.324724689752102,30.563127533071494,30.21060965757404,0.3525178754974547,0.06352320030984046,0.6177119975122715,1.1970676301985235,3.7039767563714308,non significant
P04904,24.793206855331956,24.932622226208796,24.524422499444455,0.4081997267643409,0.08785009728617584,0.6177119975122715,1.0562577532258755,3.013594563951866,non significant
P62483,26.399160604366237,26.485974966782077,26.263257696065846,0.22271727071623104,0.062331616328766604,0.6177119975122715,1.2052916112186567,,non significant
Q6MG60,26.903062750303455,27.749991423646136,26.566544178648048,1.1834472449980886,0.0858054663278438,0.6177119975122715,1.0664850440813847,1.6534607540942137,non significant
P13086,29.5425206890605,29.599301281556944,28.860655715299156,0.7386455662577873,0.04833528635592032,0.6177119975122715,1.3157357041440698,1.948504332142623,non significant
Q6IFW6,27.5677359397882,27.898832053093248,27.40931903250555,0.4895130205876974,0.0951100261275167,0.6177119975122715,1.0217736990211446,2.5178726768018462,non significant
Q05140,28.94089475170955,29.15462439022539,28.762506472148885,0.3921179180765044,0.03726394735195314,0.6177119975122715,1.4287111423981769,3.1660044746537848,non significant
P55063,25.852324827432447,26.161470122111268,25.87914129517677,0.28232882693449923,0.02209780169337902,0.6177119975122715,1.6556509281212792,8.116344504001923,non significant
P63100,26.077052094041356,26.569624786550744,25.58856215625774,0.9810626302930032,0.03104850393643539,0.6177119975122715,1.5079593213426028,1.7457446135243953,non significant
O88767,27.38044717775855,27.640744680374652,27.279912936888497,0.36083174348615543,0.014056833774450933,0.6177119975122715,1.8521124907768496,3.564500876338794,non significant
P61980,30.6025317469845,30.648420925731596,30.39597211322703,0.2524488125045643,0.08493737971911854,0.6177119975122715,1.0709011409328206,,non significant
P09812,29.34700581916659,29.517778897827213,29.169209159264174,0.3485697385630395,0.08919369273632262,0.6177119975122715,1.0496658553397882,3.7771532477185863,non significant
P47858,30.371074402421524,30.679340960336333,30.23237251674176,0.44696844359457444,0.101586396080273,0.6177119975122715,0.9931644466076455,2.7341057856681026,non significant
Q62881,24.496468198756798,25.678458870701075,25.465101711941298,0.21335715875977712,0.06991676356978811,0.6177119975122715,1.1554186832957527,,non significant
Q8CGU9,28.527000132502028,28.687855134828354,28.49152679916838,0.19632833565997387,0.0641640677101804,0.6177119975122715,1.1927081115554476,,non significant
Q03555,29.721755105931276,29.925975929249457,29.53722089445226,0.388755034797196,0.11091917003451755,0.6177119975122715,0.9549933887405675,3.2015632865373296,non significant
P13803,26.817818095845585,27.0331474566822,26.645634804911428,0.38751265177077343,0.06098280413788043,0.6177119975122715,1.2147926095933286,3.2150657274116354,non significant
Q6DGG1,25.2715291667103,25.3416326081865,24.554753803469833,0.7868788047166682,0.048183901431363876,0.6177119975122715,1.317098038262234,1.8946956588444843,non significant
P27139,26.64908755141206,27.10356071377691,26.423845150531946,0.6797155632449652,0.045184959191705294,0.6177119975122715,1.3450061056113711,2.029088367957798,non significant
Q99NA5,27.69781626648803,28.102965226834566,27.55275408184302,0.5502111449915468,0.10066758166069167,0.6177119975122715,0.9971103643282393,2.3030085088901324,non significant
P97526,30.155129287894102,30.243398186890275,30.02019409881402,0.2232040880762547,0.024155226771046836,0.6177119975122715,1.6169888809697612,,non significant
Q62656,29.011558005155152,29.134501698782557,28.923584550378155,0.2109171484044019,0.049916040308898936,0.6177119975122715,1.301759873249544,,non significant
P63025,27.74413260025619,27.956718230854637,27.61982728851159,0.3368909423430466,0.06563259138138787,0.6177119975122715,1.1828804480907935,4.026641362745276,non significant
O70352,23.580862123999523,23.744128659963923,23.31207084304771,0.43205781691621326,0.061661476453847494,0.6177119975122715,1.2099860805163887,2.829746521884544,non significant
B3GNI6,27.95894775021242,28.259296291818984,27.91378128957632,0.3455150022426636,0.04721468235683647,0.6177119975122715,1.3259229277428772,3.8373040138133767,non significant
Q499N5,28.008833291377265,28.036735823444918,27.615207790535354,0.4215280329095634,0.03195762076807235,0.6177119975122715,1.4954255612028617,2.9056076691814114,non significant
P37199,28.66938716412715,28.99710770655254,28.337295717422922,0.6598119891296186,0.04152638461171187,0.6177119975122715,1.3816758779807006,2.0610248481212112,non significant
Q62698,28.377103367089635,28.531294627803945,28.21243993556851,0.3188546922354334,0.11008690420708203,0.6177119975122715,0.9582643410543302,4.556406245563362,non significant
Q5FVJ0,28.559884034522838,28.689127604223433,28.445238119030424,0.24388948519300868,0.10989604822685704,0.6177119975122715,0.959017924174567,,non significant
Q63768,27.035363813431797,27.367229729441807,26.985290123876172,0.3819396055656341,0.01275205070116421,0.6177119975122715,1.8944199692233652,3.278228042692693,non significant
P36860,27.575803076325617,27.649651693524714,27.452399931114986,0.19725176240972786,0.10547689448592516,0.6177119975122715,0.9768426654493343,,non significant
Q99MC0,26.75938130716357,26.94528830891868,26.572668374335986,0.37261993458269416,0.02039268859919413,0.6177119975122715,1.6905255124847918,3.3944396801682646,non significant
O35179,29.22943645776738,29.27491727030745,29.10304025439451,0.17187701591294058,0.10998005946902026,0.6177119975122715,0.9586860498199847,,non significant
Q794F9,28.143009958422976,28.32128528312545,27.91598114235507,0.405304140770383,0.028198079880145416,0.6177119975122715,1.549780463519238,3.039087106400926,non significant
Q6PCU2,27.1361416592312,27.400549638264124,27.039372329079285,0.36117730918483915,0.03852940792900831,0.6177119975122715,1.4142076646215753,3.5590867495763785,non significant
P0DMW0,28.105586132041232,28.362219779787534,27.93178915309636,0.43043062669117305,0.0723184906535226,0.6177119975122715,1.140750646521725,2.840983590375201,non significant
P52287,26.530479989386993,26.706652656160646,26.41762406565621,0.2890285905044365,0.04844118743843105,0.6177119975122715,1.3147852195414234,6.614959034676725,non significant
P04550,23.294927029496538,23.704307048047585,22.487955388828198,1.216351659219388,0.053704422816007735,0.6177119975122715,1.2699899466004305,1.6419519464240466,non significant
Q9Z2F5,28.363042675160916,28.64593419409179,28.24691981056185,0.39901438352994134,0.0353228945042377,0.6177119975122715,1.4519437157481432,3.0972909367229557,non significant
P80254,25.989888472928314,26.51169168436159,26.206809208243612,0.30488247611797803,0.02214166130654297,0.6177119975122715,1.654789796772722,5.194628141606341,non significant
Q9R1Z0,27.262036287116377,27.523373181998277,27.1250490687259,0.39832411327237693,0.10166988012134881,0.6177119975122715,0.9928076885179805,3.103928290708071,non significant
Q63028,28.915052491405717,29.02159921170742,28.672085916375053,0.3495132953323683,0.06900838744415692,0.6177119975122715,1.1610981208665236,3.7592147596292933,non significant
P09527,28.04252131096035,26.888735553500993,28.76910955612097,-1.880374002619977,0.08020647600359135,0.6177119975122715,1.0957905646450286,1.5064480525014625,non significant
P31016,28.121185332068332,28.149671131240382,27.998794598734516,0.1508765325058654,0.09356025647903216,0.6177119975122715,1.0289085963191082,,non significant
P11598,28.937585067587168,29.083812779377695,28.77162779410686,0.3121849852708358,0.09569409964211845,0.6177119975122715,1.0191148393586567,4.824723786316442,non significant
Q9QYF3,30.627969448651605,30.67063101227353,30.484190461139722,0.18644055113380986,0.0954584279666139,0.6177119975122715,1.0201857219815762,,non significant
Q00728,23.45544259547931,25.060642871458807,23.3295020681861,1.7311408032727087,0.04598965916933596,0.6177119975122715,1.337339808982717,1.5266085471040678,non significant
P10536,24.33376160577649,24.147823896618934,24.349503239858638,-0.2016793432397037,0.0770114610395646,0.6177119975122715,1.113444637219182,,non significant
Q5XI32,27.629155257396135,27.737284760301133,27.33070914745434,0.4065756128467939,0.06958739355622308,0.6177119975122715,1.157469429999434,3.0277963379327266,non significant
Q62847,26.85250595030366,26.93235038175533,26.65643548650802,0.27591489524731116,0.05425469440779302,0.6177119975122715,1.2655626783606175,,non significant
P34064,26.967198461658533,27.330257851433384,26.088194061152183,1.2420637902812004,0.05295737320219639,0.6177119975122715,1.276073564959668,1.6334678959912554,non significant
Q6IG12,28.726276937159774,28.89570746231991,28.451383522122768,0.4443239401971404,0.006430727441112283,0.6177119975122715,2.1917398970926167,2.7501646240472226,non significant
P51583,27.828153658751113,28.05144157766914,27.67957792508766,0.3718636525814816,0.0012841644313970348,0.6177119975122715,2.8913793632794547,3.4045183597468247,non significant
P56536,29.857331823091272,29.949969370450635,29.639315077287957,0.3106542931626777,0.04371895613594923,0.6177119975122715,1.3593302161141292,4.894572812440607,non significant
P24268,25.619839024918107,25.677713178669375,25.270652459880736,0.4070607187886388,0.05159395222240049,0.6177119975122715,1.2874012028373563,3.023528766040282,non significant
Q2PQA9,29.904852768902817,29.923912456825846,29.765013168399026,0.1588992884268201,0.09599691657132747,0.6177119975122715,1.017742716310055,,non significant
P35465,26.378898616805664,26.560357048817224,26.30530179206396,0.2550552567532627,0.1114922292683954,0.6177119975122715,0.9527554008082922,,non significant
Q9Z252,25.658951954108332,25.882195502018742,25.46475075521145,0.41744474680729127,0.06352355033086413,0.6177119975122715,1.197065237186528,2.9371619841719454,non significant
Q9Z2S9,28.141829398243353,28.22552800662613,27.98404200172217,0.24148600490396177,0.10512513691169083,0.6177119975122715,0.9782934255821112,,non significant
Q4KLF8,23.58608009832837,24.127321082657573,23.358514990918156,0.7688060917394175,0.09137592330590799,0.6177119975122715,1.0391682216933438,1.9137788795689017,non significant
P0DN35,25.70965770754457,26.00016246050345,25.71512642345353,0.2850360370499203,0.03112769972091735,0.6177119975122715,1.5068529716857337,7.340720169150029,non significant
P20788,26.831048786605308,27.02791285439733,26.74590111964641,0.28201173475092034,0.10484386934504572,0.6177119975122715,0.9794569594519474,8.236141943822568,non significant
P18418,27.990515956888828,28.140489195842786,27.7304442243412,0.4100449715015877,0.09293631773121395,0.6177119975122715,1.0318145388799103,2.997751447426049,non significant
Q9JHU0,27.820982010917998,28.044827776774472,27.57960972864214,0.46521804813233203,0.07918700484272424,0.6177119975122715,1.1013460834125133,2.6324635811480466,non significant
P15146,29.246857989098444,29.343785840935634,29.061873393279257,0.2819124476563779,0.1111928684471251,0.6177119975122715,0.9539230661117031,8.275476151168755,non significant
P16617,29.63674100584667,29.763037784568322,29.496796182373853,0.26624160219446935,0.09154950137237425,0.6177119975122715,1.0383440167562346,,non significant
P09951,29.714405929693005,29.917690816885457,29.547025784576036,0.3706650323094216,0.1054610376044947,0.6177119975122715,0.9769079600698909,3.420708079021083,non significant
P47819,29.2114160721428,29.55231454270634,29.022497394094074,0.5298171486122669,0.04857848110551484,0.6177119975122715,1.3135560683247527,2.366149942257253,non significant
O35353,28.135780061269717,28.265049619767723,28.026384569939236,0.23866504982848724,0.09108609260458547,0.6177119975122715,1.0405479278147225,,non significant
P01946,30.632203427155396,31.151314308047333,30.67073969992593,0.48057460812140107,0.09685018144600518,0.6177119975122715,1.0138995613059958,2.557632532961743,non significant
P48056,21.721134489039887,21.24292224335967,22.597168714558663,-1.3542464711989943,0.05194385711058094,0.6177119975122715,1.284465804809788,1.6009007586265478,non significant
G3V9R8,27.765051549090042,28.04864263055937,27.39154658602372,0.6570960445356526,0.033152802469849994,0.6177119975122715,1.4794797539636326,2.065600923174447,non significant
Q62645,27.17468961127013,27.33180255591247,26.544613544913318,0.7871890109991533,0.04392899113292679,0.6177119975122715,1.357248770566549,1.8943784508756933,non significant
P68255,28.906739760083443,29.013404255991986,28.776381427441525,0.23702282855046164,0.056558915728869175,0.6177119975122715,1.247498924838502,,non significant
P50399,28.390166848086846,28.496748358574134,28.31502325267707,0.18172510589706548,0.0844785009694491,0.6177119975122715,1.0732538010895296,,non significant
P06761,27.92020138679527,28.166115444943387,27.760823022087774,0.40529242285561295,0.09578073698998901,0.6177119975122715,1.0187218255785015,3.03919187893996,non significant
P04797,29.553528918944856,29.70609476054076,29.322301277539168,0.3837934830015932,0.0437658680991296,0.6177119975122715,1.3588644528488913,3.256730680394431,non significant
P62716,27.826385939225943,27.892143176500927,27.685640016545836,0.2065031599550906,0.06338742756141948,0.6177119975122715,1.1979968727516037,,non significant
P23565,31.002621067586198,31.295134062960226,30.807798767111876,0.4873352958483501,0.04220445360075574,0.6177119975122715,1.3746417179440626,2.5273232976148927,non significant
P69897,29.709578663932408,30.07172302843712,29.464638512197336,0.6070845162397838,0.05903833824582457,0.6177119975122715,1.2288658751149826,2.160929261635794,non significant
P07323,30.88571379029136,31.07814261226277,30.78548891790634,0.2926536943564315,0.055334659401066306,0.6177119975122715,1.257002758902528,6.156780122536777,non significant
Q5XIF6,30.865935397533292,31.20988795985468,30.60974549541382,0.6001424644408608,0.06206481438372756,0.6177119975122715,1.2071545391097283,2.1760726002215227,non significant
Q6AYZ1,32.94612660174396,33.279866043767534,32.8140532540523,0.4658127897152369,0.10036785914364303,0.6177119975122715,0.9984053392956368,2.629397346293789,non significant
Q68FR8,29.56716260449279,29.865403897272568,29.437159742176018,0.4282441550965501,0.06964777386186641,0.6177119975122715,1.1570927602875127,2.8563534349372675,non significant
Q4QRB4,28.07056711963248,28.533271813721765,27.85158947819423,0.6816823355275332,0.0776575982593741,0.6177119975122715,1.1098160451424073,2.02607742617468,non significant
P07335,31.19416840146095,31.31744835908962,31.044739320019076,0.2727090390705449,0.08842803293242153,0.6177119975122715,1.05341003568934,,non significant
P04764,29.582457664852704,29.848267054583104,29.43502565007354,0.4132414045095629,0.09330123442151712,0.6177119975122715,1.0301126102845102,2.9710164443512443,non significant
P12839,29.99394121065759,30.296756823179148,29.91931025256939,0.3774465706097594,0.08518028248978823,0.6177119975122715,1.069660923976372,3.332482383116817,non significant
P63102,30.850449338642346,31.155685622759933,30.73496907161182,0.42071655114811435,0.06550389182617614,0.6177119975122715,1.183732896215524,2.9117779511077293,non significant
P48500,29.477408256275208,29.741539738801336,29.287465328288288,0.45407441051304787,0.10202391579785634,0.6177119975122715,0.9912980117520467,2.6927020066018854,non significant
Q5XIA3,28.20580560773177,28.5332967968675,27.876244474585913,0.6570523222815865,0.007589072948722717,0.6177119975122715,2.119811272568813,2.065675040545734,upregulated
P50398,29.084881536018905,29.183177166713083,28.968873077183265,0.2143040895298185,0.12320596555496117,0.6208945842457275,0.9093682633982372,,non significant
P05708,29.966734356404867,30.193197227226367,29.9710841696367,0.2221130575896666,0.12237096637686054,0.6208945842457275,0.9123216102788367,,non significant
Q9QWN8,31.345597537356547,31.464682177758515,31.25242426531261,0.21225791244590653,0.11466496690652288,0.6208945842457275,0.940569249955595,,non significant
P18484,30.818179241160113,30.944534992896866,30.739581489731588,0.20495350316527805,0.11965995662003567,0.6208945842457275,0.9220511589374167,,non significant
P84076,27.432096951107255,27.805755611794662,27.374095849285556,0.4316597625091063,0.13020404379023737,0.6208945842457275,0.8853755275303891,2.832479800656777,non significant
P02454,30.19584762865834,30.29040257199406,30.083610515214346,0.20679205677971524,0.12031267464625818,0.6208945842457275,0.9196886183877073,,non significant
Q6P6V0,29.098613645264187,29.25491093469759,29.06386524282981,0.19104569186778164,0.12855538875792838,0.6208945842457275,0.8909097139741999,,non significant
P0DP31,30.616641969696314,30.75657504847726,30.45011425826364,0.30646079021362027,0.1303354691662972,0.6208945842457275,0.8849373803964027,5.106066646868361,non significant
Q5RKI0,27.40609096504883,27.57319809951672,27.164719145208153,0.40847895430856695,0.1293359545987239,0.6208945842457275,0.8882807271443319,3.0111773854502912,non significant
P27605,26.74715994298594,26.988042169042004,26.639257354608358,0.34878481443364606,0.12563892779658975,0.6208945842457275,0.9008757785295937,3.7730385416231,non significant
Q2TA68,27.915527936631175,28.005636017082896,27.801240138027477,0.20439587905541856,0.11455975503122917,0.6208945842457275,0.9409679237085238,,non significant
D3ZFD0,31.579578128973555,31.558053874640773,31.354095650401334,0.20395822423943955,0.11540674405954382,0.6208945842457275,0.9377688114379555,,non significant
P54313,25.349440574218363,25.48978534295402,25.081885023850745,0.4079003191032733,0.11485985018329908,0.6208945842457275,0.9398317545236747,3.016194354983555,non significant
Q9JJK1,28.175797932910005,28.27075809323141,28.01876659877834,0.25199149445307256,0.13131422763016493,0.6208945842457275,0.881688216435128,,non significant
P11275,29.83771138536363,30.187490368075448,29.64181900982909,0.5456713582463593,0.1319649957998023,0.6208945842457275,0.8795412517261321,2.3164050552926985,non significant
P06685,29.792161572610915,29.93985643392099,29.612974311648827,0.3268821222721634,0.12389368958812125,0.6208945842457275,0.9069508134532399,4.292655870397301,non significant
P05942,23.40398631625779,23.626669996327323,23.011047151567798,0.6156228447595247,0.12826723155654154,0.6208945842457275,0.8918842787134349,2.14300758613552,non significant
P10687,28.629830473984352,28.710730103873473,28.476719602907696,0.2340105009657769,0.12648949394351894,0.6208945842457275,0.8979455449374756,,non significant
Q8CFD0,24.864338495857844,25.164135459316906,24.84755936754145,0.3165760917754561,0.12489475253307127,0.6208945842457275,0.9034558081735469,4.642168331938733,non significant
P18420,25.794281524607463,25.917764182846497,25.729620176253828,0.18814400659266894,0.13183201597536226,0.6208945842457275,0.8799791066393631,,non significant
P48721,29.324712088434918,29.468356567074128,29.120473637168043,0.3478829299060848,0.11708879260881433,0.6208945842457275,0.9314846723151959,3.790396407723985,non significant
Q5U318,26.804765497265702,27.088078959867886,26.53849063746847,0.5495883223994156,0.13244241815268937,0.6208945842457275,0.8779728984365649,2.3048253769467983,non significant
Q7M0E3,26.440798632009315,26.624746837659004,26.445032456138588,0.17971438152041586,0.12151410111081627,0.6208945842457275,0.9153733214132369,,non significant
Q6AYP5,26.581120834484903,26.97858020146957,26.32880588034595,0.6497743211236191,0.11806828350548373,0.6208945842457275,0.9278667505530559,2.0782158777965183,non significant
O35331,27.463217172163304,27.45280005483991,27.303084285253917,0.14971576958599186,0.12517604047511013,0.6208945842457275,0.9024787900171628,,non significant
P00159,25.84536874729483,25.985784241153173,25.60103139853548,0.3847528426176936,0.12941922104172615,0.6208945842457275,0.8880012184706808,3.2457999275782345,non significant
P84079,26.12264924873337,26.327061837724116,25.959446876628494,0.3676149610956223,0.12274005444854123,0.6208945842457275,0.911013688395286,3.4631470435254466,non significant
P49187,22.705953777776422,22.988143823258913,22.3954088236777,0.5927349995812143,0.11697367144442293,0.6208945842457275,0.9319118787079782,2.192830827170811,non significant
Q3T1J1,26.096769887919063,26.226781949784908,25.937038685796498,0.28974326398840944,0.12657168131739438,0.6208945842457275,0.8976634509009298,6.513550605570762,non significant
P19629,28.505369304412042,28.830883483659836,28.432699761061368,0.3981837225984677,0.13044524193755722,0.6208945842457275,0.8845717574066085,3.105284531211129,non significant
O55012,28.81931682821651,29.095308275742013,28.706029525043803,0.3892787506982103,0.12469220363930829,0.6208945842457275,0.9041606998677051,3.195931624537357,non significant
P46101,26.711402969589635,26.895001849793683,26.580807238044457,0.314194611749226,0.1165231945463093,0.6208945842457275,0.9335876174633856,4.7381113868239915,non significant
P85108,31.519385862232074,31.878909234722286,31.45997490088404,0.41893433383824785,0.11845251637769443,0.6208945842457275,0.926455708792302,2.9255032120240148,non significant
O08838,27.144747149460034,27.25627842070574,27.0004540904231,0.25582433028263907,0.12508705261391656,0.6208945842457275,0.9027876405010635,,non significant
P25409,26.85494927292608,26.7570010218715,27.07948794311424,-0.32248692124274214,0.11405996480353278,0.6208945842457275,0.942866766764887,4.430325250249864,non significant
Q05546,28.36160474065004,28.530067978951678,28.27771275595751,0.25235522299416857,0.1281502247908806,0.6208945842457275,0.8922806276744044,,non significant
P56574,26.67178145467965,26.94527197143906,26.52592578162653,0.41934618981252925,0.13362676783338936,0.6237811247371411,0.874106536187601,2.9223099588971473,non significant
Q62636,27.52631554224972,27.742147353408285,27.487745507536758,0.25440184587152714,0.13514514791698626,0.6243498577733402,0.8691995420533496,,non significant
